  761.276375         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4076E-06 0.6599E-10      0      0.4076E-06
  765.238833         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4125E-06 0.6603E-10      0      0.4126E-06
  769.221917         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4175E-06 0.6607E-10      0      0.4175E-06
  773.225732         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4196E-06 0.6611E-10      0      0.4196E-06
  777.250388         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4194E-06 0.6615E-10      0      0.4195E-06
  781.295991         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4189E-06 0.6619E-10      0      0.4190E-06
  785.362653         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4145E-06 0.6624E-10      0      0.4146E-06
  789.450481         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4101E-06 0.6628E-10      0      0.4102E-06
  793.559586         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4082E-06 0.6632E-10      0      0.4082E-06
  797.690080         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4077E-06 0.6636E-10      0      0.4078E-06
  801.842073         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4100E-06 0.6640E-10      0      0.4100E-06
  806.015677         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4229E-06 0.6644E-10      0      0.4230E-06
  810.211004         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4359E-06 0.6648E-10      0      0.4360E-06
  814.428169         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4406E-06 0.6653E-10      0      0.4406E-06
  818.667284         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4432E-06 0.6657E-10      0      0.4433E-06
  822.928463         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4461E-06 0.6661E-10      0      0.4462E-06
  827.211822         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4492E-06 0.6665E-10      0      0.4493E-06
  831.517476         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4518E-06 0.6669E-10      0      0.4519E-06
  835.845541         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4508E-06 0.6673E-10      0      0.4508E-06
  840.196134         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4497E-06 0.6677E-10      0      0.4498E-06
  844.569372         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4478E-06 0.6682E-10      0      0.4478E-06
  848.965372         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4456E-06 0.6686E-10      0      0.4457E-06
  853.384254         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4356E-06 0.6690E-10      0      0.4357E-06
  857.826136         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4189E-06 0.6694E-10      0      0.4190E-06
  862.291138         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.4014E-06 0.6698E-10      0      0.4015E-06
  866.779381         0          0          0          0          0          0          0          0          0          0          0          0          0          0     0.3821E-06 0.6702E-10      0      0.3822E-06
